"Date","Season","Team","Spread","Team2"
309,2011,"tex san antonio",-1.5,"northwestern st."
309,2011,"stephen austin",1,"sam houston"
309,2011,"nicholls state",2.5,"mc neese state"
309,2011,"se louisiana",2,"texas state"
309,2011,"howard",8.5,"norfolk st"
309,2011,"so carolina st",5,"bethune cookman"
309,2011,"md eastern shore",12,"hampton"
309,2011,"robert morris",5.5,"long island"
309,2011,"prairie view a&m",8,"jackson state"
309,2011,"ark pine bluff",8,"texas southern"
310,2011,"connecticut",5.5,"pittsburgh"
310,2011,"st. johns",1.5,"syracuse"
310,2011,"cincinnati",2,"notre dame"
310,2011,"marquette",4,"louisville"
310,2011,"miami (fl)",-3.5,"virginia"
310,2011,"wake forest",13,"boston college"
310,2011,"nc state",4.5,"maryland"
310,2011,"georgia tech",5.5,"virginia tech"
310,2011,"bowling green",5,"western michigan"
310,2011,"akron",-3.5,"miami (oh)"
310,2011,"ohio",-3.5,"ball state"
310,2011,"oklahoma state",14.5,"kansas"
310,2011,"colorado",5.5,"kansas state"
310,2011,"oklahoma",14,"texas"
310,2011,"missouri",-3,"texas a&m"
310,2011,"auburn",10.5,"georgia"
310,2011,"south carolina",4.5,"mississippi"
310,2011,"arkansas",5.5,"tennessee"
310,2011,"lsu",13.5,"vanderbilt"
310,2011,"east carolina",8,"uab"
310,2011,"southern miss",-3,"memphis"
310,2011,"marshall",5,"utep"
310,2011,"rice",5,"tulsa"
310,2011,"minnesota",1,"northwestern"
310,2011,"iowa",7,"michigan state"
310,2011,"indiana",4.5,"penn state"
310,2011,"california",3,"usc"
310,2011,"oregon state",10.5,"arizona"
310,2011,"oregon",9,"ucla"
310,2011,"washington state",5.5,"washington"
310,2011,"tcu",16,"byu"
310,2011,"new mexico",-2,"colorado state"
310,2011,"utah",14.5,"san diego state"
310,2011,"air force",13.5,"unlv"
310,2011,"san jose state",1.5,"idaho"
310,2011,"nevada",1.5,"new mexico state"
310,2011,"california-irvine",10,"long beach state"
310,2011,"california-santa barbara",1.5,"pacific"
310,2011,"cal riverside",6.5,"cal poly slo"
310,2011,"cs fullerton",1.5,"cs northridge"
310,2011,"grambling",2,"miss valley st"
310,2011,"alabama a&m",2.5,"alabama state"
310,2011,"norfolk st",3,"coppin state"
310,2011,"n. carolina a&t",3.5,"morgan state"
310,2011,"tex san antonio",5,"sam houston"
310,2011,"texas state",3,"mc neese state"
311,2011,"northwestern",13,"ohio state"
311,2011,"illinois",-3.5,"michigan"
311,2011,"michigan state",7.5,"purdue"
311,2011,"penn state",7,"wisconsin"
311,2011,"miami (fl)",10,"north carolina"
311,2011,"boston college",3.5,"clemson"
311,2011,"maryland",10,"duke"
311,2011,"virginia tech",-1.5,"florida state"
311,2011,"dayton",7,"xavier"
311,2011,"st. joseph's",10,"duquesne"
311,2011,"la salle",10,"temple"
311,2011,"rhode island",6,"richmond"
311,2011,"mississippi",9.5,"kentucky"
311,2011,"tennessee",3.5,"florida"
311,2011,"vanderbilt",-5,"mississippi st"
311,2011,"east carolina",3,"memphis"
311,2011,"tulsa",6,"utep"
311,2011,"connecticut",3,"syracuse"
311,2011,"louisville",1,"notre dame"
311,2011,"colorado",12,"kansas"
311,2011,"texas a&m",6.5,"texas"
311,2011,"akron",-2.5,"western michigan"
311,2011,"ball state",5,"kent state"
311,2011,"usc",1,"arizona"
311,2011,"oregon",9,"washington"
311,2011,"new mexico",5,"byu"
311,2011,"san jose state",14,"utah state"
311,2011,"new mexico state",3,"boise state"
311,2011,"cal riverside",9,"long beach state"
311,2011,"california-santa barbara",-4,"cs northridge"
311,2011,"grambling",7,"jackson state"
311,2011,"alabama state",3,"texas southern"
311,2011,"lafayette",8.5,"bucknell"
311,2011,"morgan state",-2.5,"bethune cookman"
311,2011,"norfolk st",5,"hampton"
311,2011,"weber state",15.5,"saint marys ca"
312,2011,"memphis",2.5,"utep"
312,2011,"kentucky",-6.5,"alabama"
312,2011,"vanderbilt",3,"florida"
312,2011,"st. joseph's",6.5,"dayton"
312,2011,"richmond",2.5,"temple"
312,2011,"clemson",5,"north carolina"
312,2011,"virginia tech",9,"duke"
312,2011,"michigan",11,"ohio state"
312,2011,"michigan state",-2.5,"penn state"
312,2011,"washington",-3,"arizona"
312,2011,"texas",4,"kansas"
312,2011,"san diego state",-1,"byu"
312,2011,"california-santa barbara",3,"long beach state"
312,2011,"connecticut",1,"louisville"
312,2011,"boise state",6,"utah state"
312,2011,"stony brook",6,"boston"
312,2011,"morgan state",1,"hampton"
312,2011,"tex san antonio",3,"mc neese state"
312,2011,"grambling",3.5,"alabama state"
312,2011,"harvard",-2,"princeton"
313,2011,"duke",-3,"north carolina"
313,2011,"kentucky",-2,"florida"
313,2011,"dayton",4,"richmond"
313,2011,"penn state",10.5,"ohio state"
314,2011,"buffalo",-1.5,"quinnipiac"
315,2011,"ohio",7,"marshall"
315,2011,"nc asheville",-3,"arkansas-little rock"
315,2011,"uab",4.5,"clemson"
315,2011,"dayton",4.5,"col charleston"
315,2011,"vermont",11.5,"cleveland state"
315,2011,"coastal carolina",12.5,"alabama"
315,2011,"harvard",6.5,"oklahoma state"
315,2011,"murray state",7.5,"missouri st"
315,2011,"boston college",-5.5,"mc neese state"
315,2011,"fairfield",6.5,"colorado state"
315,2011,"utep",6,"new mexico"
315,2011,"kent state",11,"saint marys ca"
315,2011,"james madison",1.5,"davidson"
315,2011,"hofstra",1.5,"evansville"
315,2011,"san jose state",10,"creighton"
315,2011,"austin peay",8,"boise state"
315,2011,"furman",4.5,"e tennessee st"
315,2011,"jacksonville",8,"east carolina"
315,2011,"rider",3.5,"northern iowa"
315,2011,"north dakota",16,"air force"
315,2011,"northern arizona",4,"santa clara"
315,2011,"portland",2,"hawaii"
316,2011,"alabama state",4,"tex san antonio"
316,2011,"va commonwealth",4,"usc"
316,2011,"texas southern",22.5,"colorado"
316,2011,"nebraska",4,"wichita state"
316,2011,"florida atlantic",12.5,"miami (fl)"
316,2011,"wi milwaukee",9.5,"northwestern"
316,2011,"bethune cookman",22,"virginia tech"
316,2011,"mississippi",3.5,"california"
316,2011,"long beach state",10,"washington state"
316,2011,"miami (oh)",8,"rhode island"
316,2011,"st. bonaventure",5.5,"central florida"
316,2011,"weber state",10.5,"oregon"
316,2011,"tennessee tech",5,"western michigan"
316,2011,"oral roberts",4,"smu"
316,2011,"idaho",4.5,"san francisco"
317,2011,"clemson",1,"west virginia"
317,2011,"princeton",14.5,"kentucky"
317,2011,"california-santa barbara",14.5,"florida"
317,2011,"michigan state",-1,"ucla"
317,2011,"bucknell",13,"connecticut"
317,2011,"missouri",-3,"cincinnati"
317,2011,"nc asheville",17.5,"pittsburgh"
317,2011,"old dominion",-1,"butler"
317,2011,"richmond",2,"vanderbilt"
317,2011,"morehead state",8,"louisville"
317,2011,"wofford",8.5,"byu"
317,2011,"gonzaga",1.5,"st. johns"
317,2011,"no. colorado",17,"san diego state"
317,2011,"utah state",1.5,"kansas state"
317,2011,"belmont",6,"wisconsin"
318,2011,"long island",20,"north carolina"
318,2011,"georgia",5,"washington"
318,2011,"hampton",22.5,"duke"
318,2011,"tennessee",1,"michigan"
318,2011,"tex san antonio",26.5,"ohio state"
318,2011,"villanova",1,"george mason"
318,2011,"indiana state",10.5,"syracuse"
318,2011,"marquette",1.5,"xavier"
318,2011,"akron",13,"notre dame"
318,2011,"florida state",1,"texas a&m"
318,2011,"st. peter's",15.5,"purdue"
318,2011,"va commonwealth",4,"georgetown"
318,2011,"memphis",6.5,"arizona"
318,2011,"oakland",11,"texas"
318,2011,"boston",22.5,"kansas"
318,2011,"california",5.5,"colorado"
318,2011,"air force",3.5,"santa clara"
319,2011,"west virginia",3.5,"kentucky"
319,2011,"ucla",5,"florida"
319,2011,"butler",8,"pittsburgh"
319,2011,"cincinnati",2.5,"connecticut"
319,2011,"morehead state",3,"richmond"
319,2011,"gonzaga",1,"byu"
319,2011,"temple",6,"san diego state"
319,2011,"kansas state",2.5,"wisconsin"
319,2011,"northwestern",4,"boston college"
319,2011,"col charleston",4,"cleveland state"
319,2011,"buffalo",1,"western michigan"
319,2011,"jacksonville",5,"smu"
319,2011,"san francisco",4.5,"hawaii"
320,2011,"michigan",11.5,"duke"
320,2011,"washington",3,"north carolina"
320,2011,"george mason",11,"ohio state"
320,2011,"marquette",5,"syracuse"
320,2011,"florida state",5,"notre dame"
320,2011,"va commonwealth",9.5,"purdue"
320,2011,"arizona",5.5,"texas"
320,2011,"illinois",8.5,"kansas"
320,2011,"wichita state",4.5,"virginia tech"
320,2011,"kent state",3.5,"fairfield"
321,2011,"missouri st",4,"miami (fl)"
321,2011,"new mexico",4.5,"alabama"
321,2011,"oklahoma state",5.5,"washington state"
321,2011,"rhode island",4.5,"central florida"
321,2011,"davidson",7,"creighton"
321,2011,"evansville",10,"boise state"
321,2011,"smu",7,"northern iowa"
322,2011,"kent state",9,"colorado"
322,2011,"ohio",5.5,"e tennessee st"
322,2011,"buffalo",8,"iona"
322,2011,"santa clara",2.5,"san francisco"
323,2011,"col charleston",8,"wichita state"
323,2011,"miami (fl)",5,"alabama"
323,2011,"northwestern",4.5,"washington state"
323,2011,"central florida",4,"creighton"
323,2011,"boise state",5,"oregon"
324,2011,"byu",2.5,"florida"
324,2011,"butler",3.5,"wisconsin"
324,2011,"arizona",9,"duke"
325,2011,"marquette",5,"north carolina"
325,2011,"kentucky",4.5,"ohio state"
325,2011,"richmond",10.5,"kansas"
325,2011,"va commonwealth",4,"florida state"
325,2011,"santa clara",3.5,"smu"
326,2011,"butler",3,"florida"
326,2011,"arizona",2,"connecticut"
326,2011,"iona",-1.5,"e tennessee st"
327,2011,"kentucky",-1.5,"north carolina"
327,2011,"va commonwealth",11,"kansas"
328,2011,"oregon",4.5,"creighton"
329,2011,"wichita state",-1.5,"washington state"
329,2011,"alabama",-1,"colorado"
330,2011,"creighton",4,"oregon"
330,2011,"santa clara",9.5,"iona"
331,2011,"wichita state",-1,"alabama"
401,2011,"creighton",4.5,"oregon"
402,2011,"va commonwealth",2.5,"butler"
402,2011,"kentucky",-2,"connecticut"
404,2011,"butler",4,"connecticut"
1107,2012,"st. joseph's",9.5,"st. johns"
1107,2012,"eastern kentucky",15,"mississippi st"
1107,2012,"valparaiso",12.5,"arizona"
1109,2012,"akron",7,"mississippi st"
1109,2012,"lehigh",12,"st. johns"
1109,2012,"liberty",18.5,"texas a&m"
1109,2012,"duquesne",9,"arizona"
1111,2012,"north carolina",-10.5,"michigan state"
1111,2012,"columbia",24,"connecticut"
1111,2012,"illinois-chicago",5,"eastern michigan"
1111,2012,"northern illinois",26,"purdue"
1111,2012,"dartmouth",20,"rutgers"
1111,2012,"la-monroe",22.5,"mississippi"
1111,2012,"towson",31,"kansas"
1111,2012,"arkansas-little rock",12.5,"tulsa"
1111,2012,"st. joseph's",-3.5,"western kentucky"
1111,2012,"cornell",8.5,"st. bonaventure"
1111,2012,"wright state",26.5,"ohio state"
1111,2012,"byu",2,"utah state"
1111,2012,"troy",13.5,"texas tech"
1111,2012,"loyola chicago",15.5,"illinois"
1111,2012,"missouri st",7,"nevada"
1111,2012,"oregon",12.5,"vanderbilt"
1111,2012,"loyola marymount",16.5,"ucla"
1111,2012,"cs northridge",17.5,"usc"
1111,2012,"illinois state",3.5,"fresno state"
1111,2012,"california-irvine",21.5,"california"
1111,2012,"southern utah",1.5,"uc davis"
1111,2012,"bryant",23,"san diego state"
1111,2012,"army",11.5,"air force"
1111,2012,"the citadel",10,"vmi"
1111,2012,"n dakota st",9.5,"san francisco"
1111,2012,"la.-lafayette",-3,"northern arizona"
1111,2012,"eastern illinois",16,"indiana state"
1111,2012,"western carolina",9.5,"south carolina"
1111,2012,"marist",34.5,"kentucky"
1111,2012,"tenn-martin",27,"louisville"
1111,2012,"loyola maryland",1.5,"wake forest"
1111,2012,"nc greensboro",13,"tennessee"
1111,2012,"elon",7.5,"massachusetts"
1111,2012,"tennessee tech",12.5,"miami (fl)"
1111,2012,"st. peter's",10.5,"buffalo"
1111,2012,"valparaiso",-5.5,"georgia southern"
1111,2012,"se missouri st",24,"missouri"
1111,2012,"austin peay",1,"middle tenn st"
1111,2012,"tennessee state",12,"saint louis"
1111,2012,"wofford",10.5,"georgia"
1111,2012,"idaho state",17.5,"oklahoma"
1111,2012,"montana",7,"colorado state"
1111,2012,"portland state",11.5,"denver"
1111,2012,"montana state",13.5,"arizona state"
1111,2012,"eastern washington",21,"gonzaga"
1111,2012,"rhode island",10.5,"george mason"
1111,2012,"belmont",12,"duke"
1112,2012,"fordham",26.5,"syracuse"
1112,2012,"idaho",12,"long beach state"
1112,2012,"san jose state",6,"cal poly slo"
1112,2012,"northern iowa",5,"old dominion"
1112,2012,"butler",-3,"evansville"
1112,2012,"south alabama",17,"mississippi st"
1112,2012,"n dakota st",1,"la.-lafayette"
1112,2012,"northern arizona",8,"san francisco"
1112,2012,"bryant",4.5,"uc davis"
1112,2012,"southern utah",21.5,"san diego state"
1112,2012,"georgia state",17,"washington"
1112,2012,"vmi",6,"air force"
1112,2012,"youngstown state",-1,"samford"
1112,2012,"presbyterian",29,"duke"
1113,2012,"wisc green bay",10.5,"duquesne"
1113,2012,"cleveland state",15.5,"vanderbilt"
1113,2012,"middle tenn st",4,"loyola marymount"
1113,2012,"cal riverside",9.5,"utep"
1113,2012,"bowling green",12,"georgia"
1113,2012,"ball state",15,"arizona"
1113,2012,"nc wilmington",15,"maryland"
1113,2012,"geastern washington",11.5,"california"
1113,2012,"uc davis",20.5,"san diego state"
1113,2012,"n dakota st",-3.5,"northern arizona"
1113,2012,"la.-lafayette",8,"san francisco"
1113,2012,"georgia state",2.5,"portland"
1113,2012,"florida atlantic",14,"washington"
1113,2012,"rider",22,"pittsburgh"
1113,2012,"canisius",10.5,"james madison"
1113,2012,"tenn-martin",16,"ohio"
1113,2012,"jacksonville st",20.5,"marshall"
1113,2012,"tennessee-chattanooga",15.5,"indiana"
1113,2012,"morehead state",10,"nc state"
1113,2012,"north carolina",-16,"nc asheville"
1114,2012,"northeastern",4.5,"massachusetts"
1114,2012,"temple",-11,"pennsylvania"
1114,2012,"central florida",10,"florida state"
1114,2012,"indiana state",-11.5,"la-monroe"
1114,2012,"loyola chicago",17,"kansas state"
1114,2012,"wi milwaukee",-10,"northern illinois"
1114,2012,"towson",26,"michigan"
1114,2012,"detroit",7.5,"notre dame"
1114,2012,"nevada",14,"unlv"
1114,2012,"california-irvine",7,"san jose state"
1114,2012,"washington state",10,"gonzaga"
1114,2012,"northern iowa",10,"saint marys ca"
1114,2012,"brown",1,"albany ny"
1114,2012,"manhattan",26,"syracuse"
1114,2012,"monmouth",21,"virginia tech"
1114,2012,"florida intl",15,"george mason"
1114,2012,"smu",4.5,"colorado state"
1114,2012,"fresno state",13,"stanford"
1114,2012,"georgia state",3.5,"florida atlantic"
1114,2012,"portland",13.5,"washington"
1114,2012,"nc greensboro",20.5,"georgetown"
1114,2012,"marist",17.5,"south florida"
1114,2012,"furman",4.5,"columbia"
1114,2012,"providence",7.5,"fairfield"
1114,2012,"tennessee state",3,"western kentucky"
1114,2012,"richmond",4,"davidson"
1114,2012,"siu edwardsville",34,"illinois"
1115,2012,"cs northridge",11,"hawaii"
1115,2012,"kent state",9.5,"west virginia"
1115,2012,"san diego state",8,"baylor"
1115,2012,"rhode island",15.5,"texas"
1115,2012,"rutgers",9,"miami (fl)"
1115,2012,"dayton",-3.5,"miami (oh)"
1115,2012,"la salle",15.5,"villanova"
1115,2012,"charlotte",-2,"central mich.igan"
1115,2012,"michigan state",5,"duke"
1115,2012,"missouri st",-3.5,"arkansas state"
1115,2012,"florida",10.5,"ohio state"
1115,2012,"saint louis",-5.5,"so illinois"
1115,2012,"iowa state",-3,"drake"
1115,2012,"pepperdine",13,"arizona state"
1115,2012,"kansas",4,"kentucky"
1115,2012,"santa clara",6,"california-santa barbara"
1115,2012,"middle tenn st",11,"ucla"
1115,2012,"brown",-1.5,"manhattan"
1115,2012,"albany ny",24,"syracuse"
1115,2012,"florida intl",19,"virginia tech"
1115,2012,"monmouth",15,"george mason"
1115,2012,"ark pine bluff",24,"oklahoma state"
1115,2012,"tex san antonio",6.5,"oral roberts"
1115,2012,"smu",-5,"fresno state"
1115,2012,"colorado state",4.5,"stanford"
1115,2012,"drexel",-1.5,"rider"
1115,2012,"morehead state",11.5,"col charleston"
1115,2012,"belmont",4.5,"memphis"
1115,2012,"jacksonville st",26,"cincinnati"
1115,2012,"south carolina",-5,"elon"
1115,2012,"tennessee-chattanooga",14,"butler"
1115,2012,"no. colorado",6,"wyoming"
1115,2012,"utah state",-1.5,"weber state"
1115,2012,"austin peay",12.5,"california"
1116,2012,"cornell",9,"buffalo"
1116,2012,"princeton",9.5,"nc state"
1116,2012,"la-monroe",21.5,"tennessee"
1116,2012,"long beach state",13.5,"pittsburgh"
1116,2012,"north texas",6.5,"texas tech"
1116,2012,"creighton",1.5,"uab"
1116,2012,"utah",5.5,"boise state"
1116,2012,"indiana",-3,"evansville"
1116,2012,"hofstra",6,"oregon state"
1116,2012,"new mexico state",12.5,"new mexico"
1116,2012,"san jose state",11.5,"san francisco"
1116,2012,"tex san antonio",-13.5,"oklahoma state"
1116,2012,"ark pine bluff",16.5,"oral roberts"
1116,2012,"clemson",-17.5,"the citadel"
1116,2012,"georgia southern",12.5,"wake forest"
1116,2012,"loyola chicago",-2,"eastern illinois"
1116,2012,"se missouri st",5.5,"bradley"
1117,2012,"northern illinois",21,"iowa"
1117,2012,"southern miss",-1,"denver"
1117,2012,"pacific",13.5,"nevada"
1117,2012,"usc",6.5,"san diego state"
1117,2012,"temple",-9,"western michigan"
1117,2012,"purdue",-3,"iona"
1117,2012,"maryland",6.5,"alabama"
1117,2012,"wichita state",-8,"colorado"
1117,2012,"tulsa",-9.5,"western kentucky"
1117,2012,"lsu",8.5,"northwestern"
1117,2012,"seton hall",-1,"va commonwealth"
1117,2012,"georgia tech",1,"st. joseph's"
1117,2012,"texas a&m",-4.5,"mississippi st"
1117,2012,"arizona",2,"st. johns"
1117,2012,"pennsylvania",4.5,"rider"
1117,2012,"fairfield",8,"minnesota"
1117,2012,"niagara",24.5,"missouri"
1117,2012,"siu edwardsville",17.5,"illinois state"
1117,2012,"tenn-martin",9.5,"arkansas state"
1117,2012,"idaho",9,"montana"
1117,2012,"sacramento state",19.5,"washington state"
1117,2012,"canisius",19.5,"unlv"
1117,2012,"eastern washington",13.5,"oregon"
1118,2012,"ball state",6,"indiana state"
1118,2012,"delaware",16,"villanova"
1118,2012,"cal riverside",5,"youngstown state"
1118,2012,"arkansas-little rock",-1,"eastern michigan"
1118,2012,"st. bonaventure",7,"cleveland state"
1118,2012,"miami (oh)",15.5,"xavier"
1118,2012,"houston",9.5,"arkansas"
1118,2012,"new mexico",-4.5,"arizona state"
1118,2012,"stanford",-10.5,"uc davis"
1118,2012,"norfolk st",15,"drexel"
1118,2012,"drake",7,"mississippi"
1118,2012,"tcu",8,"virginia"
1118,2012,"winthrop",18,"marquette"
1118,2012,"purdue",-1,"temple"
1118,2012,"western michigan",6,"iona"
1118,2012,"wichita state",1.5,"alabama"
1118,2012,"western kentucky",8,"lsu"
1118,2012,"northwestern",-2.5,"tulsa"
1118,2012,"seton hall",-3,"st. joseph's"
1118,2012,"va commonwealth",-2.5,"georgia tech"
1118,2012,"mississippi st",6,"arizona"
1118,2012,"st. joseph's",1.5,"lehigh"
1118,2012,"eastern kentucky",5.5,"liberty"
1118,2012,"cs fullerton",-8.5,"nicholls state"
1118,2012,"houston baptist",18,"la.-lafayette"
1118,2012,"davidson",18.5,"duke"
1119,2012,"buffalo",2.5,"princeton"
1119,2012,"louisville",-3,"butler"
1119,2012,"so illinois",7.5,"northeastern"
1119,2012,"nc wilmington",13,"dayton"
1119,2012,"james madison",4.5,"la salle"
1119,2012,"cs northridge",12,"boise state"
1119,2012,"george mason",1,"florida atlantic"
1119,2012,"wyoming",5.5,"wisc green bay"
1119,2012,"southern miss",5.5,"colorado state"
1119,2012,"utep",8.5,"new mexico state"
1119,2012,"hawaii",11.5,"gonzaga"
1119,2012,"harvard",-5,"loyola marymount"
1119,2012,"san jose state",8,"santa clara"
1119,2012,"long beach state",3.5,"san diego state"
1119,2012,"cal poly slo",8.5,"usc"
1119,2012,"kentucky",-18,"penn state"
1119,2012,"towson",23.5,"belmont"
1119,2012,"nc greensboro",18,"middle tenn st"
1119,2012,"eastern kentucky",-3,"st. joseph's"
1119,2012,"lehigh",-4,"liberty"
1119,2012,"houston baptist",3.5,"nicholls state"
1119,2012,"cs fullerton",5,"la.-lafayette"
1119,2012,"virginia",-4,"drexel"
1119,2012,"winthrop",6.5,"drake"
1119,2012,"vanderbilt",-5,"nc state"
